date, pm25, pm10, o3, no2, so2, co
2019/6/5, 30, 12, 20, 4, , 1
2019/6/6, 31, 9, 18, 1, 1, 3
2019/6/7, 20, 11, 16, 3, , 3
2019/6/8, 23, 11, 15, 1, 1, 3
2019/6/9, 15, 17, 18, 3, 1, 4
2019/6/10, 26, 21, 18, 18, , 6
2019/6/11, 51, 15, 19, 13, , 5
2019/6/12, 31, 14, 21, 10, , 5
2019/6/13, 30, 27, 74, 25, , 6
2019/6/14, 65, 31, 42, 23, , 3
2019/6/15, 67, 24, 67, 6, , 2
2019/6/16, 61, 19, 42, 23, 1, 4
2019/6/17, 64, 14, 27, 11, , 2
2019/6/18, 33, 12, 14, 5, , 2
2019/6/19, 26, 12, 11, 3, , 2
2019/6/20, 21, 14, 11, 4, , 
2019/6/21, 28, 15, 12, 2, , 2
2019/6/22, 26, 12, 12, 2, , 2
2019/6/23, 20, 16, 13, 8, , 1
2019/6/24, 32, 17, 17, 19, , 4
2019/6/25, 45, 15, 17, 8, , 3
2019/6/26, 32, 14, 18, 4, , 3
2019/6/27, 32, 16, 19, 4, 1, 3
2019/6/28, 37, 13, 19, 2, , 4
2019/6/29, 32, 13, 19, 6, , 4
2019/6/30, 31, 25, 14, 26, , 
2019/1/1, 65, 27, 6, 17, 4, 7
2019/1/2, 75, 27, 6, 20, 4, 4
2019/1/3, 81, 61, 4, 26, 4, 6
2019/1/4, 125, 69, 6, 29, 4, 8
2019/1/5, 150, 39, 16, 14, 3, 5
2019/1/6, 95, 65, 7, 27, 4, 5
2019/1/7, 109, 65, 5, 20, 4, 6
2019/1/8, 111, 23, 34, 12, 4, 4
2019/1/9, 76, 49, 19, 31, 4, 7
2019/1/10, 112, 40, 24, 28, 4, 6
2019/1/11, 107, 76, 18, 39, 4, 11
2019/1/12, 149, 33, 27, 12, 3, 10
2019/1/13, 105, 24, 33, 13, 4, 7
2019/1/14, 79, 36, 27, 24, 4, 8
2019/1/15, 104, 39, 11, 14, 5, 9
2019/1/16, 79, 38, 41, 17, 5, 10
2019/1/17, 93, 46, 23, 17, 4, 9
2019/1/18, 104, 42, 30, 16, 4, 7
2019/1/19, 90, 33, 13, 23, 3, 7
2019/1/20, 84, 56, 25, 25, 4, 8
2019/1/21, 121, 62, 44, 19, 5, 7
2019/1/22, 151, 30, 28, 22, 5, 7
2019/1/23, 91, 35, 45, 13, 3, 7
2019/1/24, 112, 28, 37, 22, 4, 5
2019/1/25, 92, 39, 40, 21, 4, 3
2019/1/26, 109, 33, 39, 13, 4, 2
2019/1/27, 89, 25, 32, 15, 4, 1
2019/1/28, 70, 32, 35, 14, 3, 2
2019/1/29, 69, 31, 27, 14, 3, 2
2019/1/30, 62, 31, 31, 19, 3, 2
2019/1/31, 74, 24, 27, 11, 4, 5
2019/2/1, 75, 27, 36, 8, 3, 2
2019/2/2, 79, 30, 30, 8, 3, 3
2019/2/3, 67, 29, 30, 15, 4, 4
2019/2/4, 80, 35, 30, 7, 4, 4
2019/2/5, 81, 25, 26, 5, 4, 3
2019/2/6, 72, 13, 24, 4, 4, 3
2019/2/7, 65, 20, 24, 6, 4, 1
2019/2/8, 63, 24, 26, 3, 4, 1
2019/2/9, 65, 18, 24, 5, 4, 1
2019/2/10, 53, 26, 13, 9, 4, 3
2019/2/11, 60, 20, 27, 8, 4, 1
2019/2/12, 51, 24, 27, 16, 4, 1
2019/2/13, 67, 18, 28, 4, 4, 1
2019/2/14, 50, 18, 25, 6, 4, 1
2019/2/15, 48, 18, 29, 8, 4, 1
2019/2/16, 53, 15, 30, 5, 4, 1
2019/2/17, 48, 15, 26, 10, 4, 1
2019/2/18, 45, 13, 22, 8, 3, 2
2019/2/19, 37, 21, 19, 6, 3, 3
2019/2/20, 54, 23, 22, 9, 1, 2
2019/2/21, 67, 30, 32, 13, 2, 4
2019/2/22, 71, 26, 15, 15, 2, 3
2019/2/23, 63, 21, 12, 13, 2, 2
2019/2/24, 60, 50, 8, 15, 2, 2
2019/2/25, 93, 46, 34, 12, 2, 2
2019/2/26, 88, 26, 33, 16, 2, 2
2019/2/27, 76, 16, 32, 9, 1, 1
2019/2/28, 58, 19, 33, 5, 2, 2
2019/3/1, 56, 21, 34, 7, 2, 1
2019/3/2, 62, 25, 29, 13, 2, 2
2019/3/3, 71, 30, 34, 12, 2, 2
2019/3/4, 74, 20, 33, 6, 2, 1
2019/3/5, 49, 22, 19, 18, 2, 2
2019/3/6, 60, 13, 11, 15, 2, 3
2019/3/7, 48, 14, 37, 7, 2, 1
2019/3/8, 42, 24, 23, 18, 2, 3
2019/3/9, 62, 20, 14, 10, 2, 2
2019/3/10, 63, 37, 42, 13, 3, 1
2019/3/11, 92, 32, 42, 11, 2, 1
2019/3/12, 80, 37, 46, 11, 2, 1
2019/3/13, 93, 30, 39, 22, 2, 2
2019/3/14, 100, 49, 21, 19, 2, 1
2019/3/15, 109, 32, 41, 13, 3, 1
2019/3/16, 81, 35, 48, 7, 2, 1
2019/3/17, 86, 18, 39, 11, 2, 1
2019/3/18, 68, 14, 30, 10, 2, 2
2019/3/19, 67, 12, 28, 4, 1, 1
2019/3/20, 56, 8, 21, 1, , 1
2019/3/21, 44, 16, 17, 2, , 1
2019/3/22, 47, 17, 18, 7, , 3
2019/3/23, 55, 17, 25, 5, , 2
2019/3/24, 48, 31, 14, 14, , 3
2019/3/25, 77, 42, 40, 12, , 3
2019/3/26, 97, 20, 35, 8, , 2
2019/3/27, 65, 17, 30, 5, , 1
2019/3/28, 55, 18, 18, 2, , 1
2019/3/29, 52, 30, 37, 8, , 2
2019/3/30, 71, 32, 55, 4, , 1
2019/3/31, 77, 37, 43, 8, , 2
2018/10/1, 84, 42, 77, 13, 4, 9
2018/10/2, 83, 38, 91, 13, 4, 6
2018/10/3, 79, 46, 99, 17, 5, 2
2018/10/4, 76, 52, 97, 17, 5, 1
2018/10/5, 84, 44, 106, 12, 4, 2
2018/10/6, 79, 28, , 14, 2, 4
2018/10/7, 79, 22, 54, 9, 3, 4
2018/10/8, 75, 24, 50, 8, 3, 4
2018/10/9, 64, 38, 35, 16, 4, 6
2018/10/10, 96, 40, 36, 10, 4, 6
2018/10/11, 72, 37, 53, 12, 4, 5
2018/10/12, 87, 23, 45, 10, 3, 5
2018/10/13, 56, 21, 41, 6, 4, 6
2018/10/14, 60, 14, 37, 5, 3, 5
2018/10/15, 54, 30, 26, 18, 3, 8
2018/10/16, 77, 22, 15, 11, 4, 7
2018/10/17, 58, 18, 16, 15, 4, 6
2018/10/18, 61, 36, 42, 9, 4, 2
2018/10/19, 79, 25, 42, 7, 3, 2
2018/10/20, 62, 23, 44, 7, 4, 3
2018/10/21, 65, 15, 39, 9, 4, 4
2018/10/22, 63, 38, 39, 20, 5, 5
2018/10/23, 89, 30, 43, 13, 5, 4
2018/10/24, 79, 25, 52, 11, 4, 4
2018/10/25, 68, 38, 42, 18, 5, 6
2018/10/26, 88, 46, 67, 16, 5, 5
2018/10/27, 84, 49, 78, 26, 6, 5
2018/10/28, 71, 47, 64, 31, 6, 6
2018/10/29, 76, 47, 65, 25, 6, 5
2018/10/30, 73, 48, 58, 18, 6, 5
2018/10/31, 77, 60, 53, 17, 6, 6
2018/11/1, 78, 33, 34, 17, 4, 6
2018/11/2, 95, 39, 26, 25, 3, 7
2018/11/3, 69, 31, 21, 20, 4, 6
2018/11/4, 75, 25, 32, 14, 4, 5
2018/11/5, 60, 13, 30, 10, 4, 4
2018/11/6, 40, 16, 29, 10, 4, 3
2018/11/7, 57, 57, 39, 25, 5, 6
2018/11/8, 123, 37, 39, 21, 5, 7
2018/11/9, 67, 10, 31, 11, 4, 8
2018/11/10, 58, 15, 37, 8, 4, 7
2018/11/11, 68, 44, 63, 23, 5, 7
2018/11/12, 98, 37, 35, 17, 5, 6
2018/11/13, 74, 16, 40, 7, 4, 5
2018/11/14, 63, 20, 37, 6, 4, 
2018/11/15, 63, 13, 36, 7, 4, 3
2018/11/16, 59, 42, 21, 21, 4, 6
2018/11/17, 84, 22, 32, 7, 4, 5
2018/11/18, 48, 51, 42, 21, 5, 8
2018/11/19, 89, 35, 36, 14, 5, 8
2018/11/20, 66, 31, 37, 12, 4, 6
2018/11/21, 70, 41, 46, 13, 5, 4
2018/11/22, 71, 46, 39, 19, 6, 6
2018/11/23, 106, 36, 32, 14, 4, 5
2018/11/24, 81, 36, 23, 14, 4, 7
2018/11/25, 92, 26, 26, 19, 3, 6
2018/11/26, 62, 48, 17, 22, 4, 7
2018/11/27, 112, 27, 14, 17, 4, 6
2018/11/28, 79, 41, 39, 10, 5, 6
2018/11/29, 102, 27, 45, 7, 4, 5
2018/11/30, 84, 28, 41, 9, 4, 5
2018/12/1, 78, 22, 37, 8, 4, 6
2018/12/2, 71, 15, 32, 10, 5, 6
2018/12/3, 68, 20, 22, 14, 5, 7
2018/12/4, 61, 30, 31, 13, 5, 8
2018/12/5, 73, 26, 27, 15, 5, 8
2018/12/6, 65, 47, 17, 17, 5, 8
2018/12/7, 82, 33, 14, 13, 5, 2
2018/12/8, 65, 26, 6, 11, 5, 2
2018/12/9, 67, 32, 5, 15, 5, 2
2018/12/10, 69, 40, 12, 13, 6, 2
2018/12/11, 72, 32, 9, 15, 5, 3
2018/12/12, 66, 36, 12, 15, 5, 3
2018/12/13, 87, 32, 15, 19, 5, 2
2018/12/14, 82, 41, 8, 29, 5, 3
2018/12/15, 92, 38, 11, 23, 4, 4
2018/12/16, 105, 36, 35, 20, 5, 3
2018/12/17, 79, 35, 40, 23, 5, 5
2018/12/18, 80, 33, 42, 20, 4, 3
2018/12/19, 72, 24, 39, 11, 4, 2
2018/12/20, 74, 14, 32, 11, 4, 2
2018/12/21, 64, 26, 40, 13, 4, 2
2018/12/22, 90, 28, 22, 15, 5, 3
2018/12/23, 73, 38, 15, 16, 4, 3
2018/12/24, 61, 57, 11, 19, 4, 4
2018/12/25, 104, 48, 42, 21, 5, 5
2018/12/26, 113, 47, 39, 19, 5, 4
2018/12/27, 104, 37, 27, 16, 5, 3
2018/12/28, 83, 32, 11, 12, 5, 2
2018/12/29, 62, 40, 13, 15, 5, 5
2018/12/30, 103, , , , , 
2018/7/1, 46, 25, 22, 26, 1, 4
2018/7/2, 50, 24, 21, 24, 2, 4
2018/7/3, 44, 20, 21, 27, 2, 4
2018/7/4, 42, 20, 19, 26, 1, 4
2018/7/5, 47, 14, 19, 21, 1, 4
2018/7/6, 38, 13, 18, 23, 2, 5
2018/7/7, 41, 10, 15, 22, 2, 4
2018/7/8, 29, 14, 16, 17, 2, 4
2018/7/9, 29, 16, 25, 19, 2, 5
2018/7/10, 41, 17, 23, 25, 2, 5
2018/7/11, 44, 9, 18, 23, 2, 5
2018/7/12, 26, 7, 17, 20, 2, 5
2018/7/13, 15, 11, 17, 21, 2, 5
2018/7/14, 23, 11, 14, 16, 2, 5
2018/7/15, 26, 16, 16, 18, 2, 5
2018/7/16, 43, 26, 42, 28, 3, 5
2018/7/17, 64, 15, 14, 15, 2, 3
2018/7/18, 37, 12, 14, 16, 2, 2
2018/7/19, 29, 13, 18, 20, 2, 2
2018/7/20, 37, 16, 23, 25, 2, 3
2018/7/21, 49, 13, 14, 26, 2, 3
2018/7/22, 32, 17, 17, 22, 1, 3
2018/7/23, 39, 25, 22, 20, 1, 3
2018/7/24, 53, 18, 19, 20, 1, 3
2018/7/25, 56, 15, 17, 22, 1, 3
2018/7/26, 38, 9, 15, 23, 1, 3
2018/7/27, 34, 7, 15, 24, 1, 2
2018/7/28, 29, 7, 15, 24, 1, 2
2018/7/29, 31, 11, 15, 26, 1, 2
2018/7/30, 34, 18, 14, 26, 1, 2
2018/7/31, 41, 13, 21, 23, 1, 2
2018/8/1, 29, 15, 19, 22, 1, 2
2018/8/2, 39, 11, 19, 26, 1, 2
2018/8/3, 42, 14, 17, 26, 1, 2
2018/8/4, 41, 13, 18, 25, 1, 2
2018/8/5, 48, 15, 20, 25, 2, 3
2018/8/6, 46, 23, 24, 28, 3, 3
2018/8/7, 55, 29, 29, 30, 3, 
2018/8/8, 60, 18, 21, 18, 3, 3
2018/8/9, 45, 8, 19, 19, 3, 2
2018/8/10, 18, 11, 25, 20, 3, 3
2018/8/11, 31, 8, 25, 17, 3, 3
2018/8/12, 22, 13, 23, 20, 3, 3
2018/8/13, 35, 10, 28, 17, 3, 2
2018/8/14, 34, 14, 30, 13, 3, 2
2018/8/15, 45, 14, 26, 15, 3, 2
2018/8/16, 39, 16, 18, 25, 3, 2
2018/8/17, 46, 18, 14, 26, 3, 1
2018/8/18, 42, 20, 20, 27, 3, 1
2018/8/19, 52, 25, 34, 28, 3, 1
2018/8/20, 68, 40, 60, 30, 3, 1
2018/8/21, 105, 36, 47, 30, 3, 1
2018/8/22, 85, 28, 35, 26, 3, 1
2018/8/23, 68, 45, 55, 27, 3, 2
2018/8/24, 94, 46, 39, 28, 3, 2
2018/8/25, 90, 43, 76, 30, 3, 2
2018/8/26, 79, 25, 39, 29, 3, 2
2018/8/27, 68, 21, 30, 31, 3, 1
2018/8/28, 52, 18, 28, 26, 3, 1
2018/8/29, 39, 32, 22, 21, 3, 1
2018/8/30, 52, 23, 22, 22, 3, 1
2018/8/31, 47, 13, 19, 26, 3, 1
2018/9/1, 35, 14, 14, 27, 3, 1
2018/9/2, 36, 18, 13, 26, 3, 1
2018/9/3, 42, 19, 21, 27, 3, 2
2018/9/4, 47, 24, 29, 28, 3, 2
2018/9/5, 56, 16, 30, 17, 2, 2
2018/9/6, 43, 16, 25, 9, 2, 2
2018/9/7, 44, 40, 61, 13, 3, 3
2018/9/8, 83, 35, 73, 7, 4, 1
2018/9/9, 79, 21, 43, 13, 4, 1
2018/9/10, 53, 57, 94, 17, 5, 2
2018/9/11, 110, 39, 38, 12, 4, 1
2018/9/12, 54, 15, 29, 8, 3, 1
2018/9/13, 42, 26, 54, 11, 3, 1
2018/9/14, 63, 39, 63, 11, 3, 1
2018/9/15, 67, 41, 27, 2, 3, 2
2018/9/16, 46, 21, 25, 1, 3, 1
2018/9/17, 35, 18, 19, 5, 3, 1
2018/9/18, 45, 23, 33, 8, 3, 2
2018/9/19, 64, 17, 24, 5, 3, 1
2018/9/20, 49, 14, 20, 5, 3, 1
2018/9/21, 38, 15, 22, 5, 3, 2
2018/9/22, 47, 8, 16, 4, 3, 2
2018/9/23, 31, 14, 25, 7, 3, 2
2018/9/24, 37, 26, 44, 4, 3, 3
2018/9/25, 54, 21, 38, 5, 3, 2
2018/9/26, 54, 22, 41, 9, 3, 6
2018/9/27, 68, 47, 48, 15, 3, 9
2018/9/28, 99, 42, 84, 12, 4, 8
2018/9/29, 80, 31, 91, 12, 4, 8
2018/9/30, 72, 37, 85, 13, 4, 9
2018/4/3, 64, 21, 29, 5, 4, 2
2018/4/4, 59, 13, 27, 4, 4, 2
2018/4/5, 53, 49, 19, 12, 4, 4
2018/4/6, 68, 93, 37, 10, 5, 3
2018/4/7, 107, 52, 58, 10, 6, 
2018/4/8, 92, 39, 57, 15, 5, 
2018/4/9, 88, 34, 44, 7, 4, 2
2018/4/10, 55, 24, 32, 5, 3, 2
2018/4/11, 67, 16, 28, 5, 3, 3
2018/4/12, 47, 15, 22, 3, 3, 2
2018/4/13, 46, 14, 21, 4, 3, 2
2018/4/14, 45, 33, 16, 13, 4, 5
2018/4/15, 75, 30, 17, 17, 4, 4
2018/4/16, 81, 45, 25, 17, 5, 4
2018/4/17, 93, 41, 53, 11, 4, 3
2018/4/18, 87, 13, 58, 9, 1, 3
2018/4/19, 63, 35, 47, 9, 1, 3
2018/4/20, 75, 36, 38, 9, 2, 3
2018/4/21, 76, 31, 29, 9, 2, 3
2018/4/22, 76, 11, 21, 5, 2, 4
2018/4/23, 43, 22, 22, 14, 1, 5
2018/4/24, 63, 46, 17, 23, 1, 4
2018/4/25, 97, 34, 48, 17, 1, 2
2018/4/26, 89, 43, 34, 23, 6, 2
2018/4/27, 114, 33, 53, 8, , 2
2018/4/28, 81, 34, 47, 7, , 3
2018/4/29, 91, 24, 35, 7, , 3
2018/4/30, 56, 22, 25, 4, , 2
2018/5/1, 57, 19, 21, 3, , 2
2018/5/2, 53, 47, 71, 13, 2, 5
2018/5/3, 99, 37, 56, 7, , 3
2018/5/4, 74, 39, 47, 6, , 2
2018/5/5, 58, 19, 26, 6, , 1
2018/5/6, 38, 19, 22, 5, , 2
2018/5/7, 30, 19, 22, 19, , 3
2018/5/8, 51, 24, 49, 9, , 3
2018/5/9, 56, 44, 48, 5, , 3
2018/5/10, 74, 41, 43, 6, , 3
2018/5/11, 70, 19, 33, 7, 1, 3
2018/5/12, 54, 14, 27, 4, , 2
2018/5/13, 39, 16, 22, 4, , 1
2018/5/14, 42, 10, 22, 4, , 1
2018/5/15, 41, 9, 22, 3, , 1
2018/5/16, 36, 9, 20, 3, , 2
2018/5/17, 36, 13, 19, 4, , 2
2018/5/18, 38, 10, 19, 5, , 2
2018/5/19, 38, 11, 19, 5, , 2
2018/5/20, 38, 10, 19, 6, , 2
2018/5/21, 36, 9, 21, 6, , 2
2018/5/22, 37, 16, 38, 8, , 3
2018/5/23, 40, 11, 24, 7, , 2
2018/5/24, 29, 12, 22, 4, , 2
2018/5/25, 32, 14, 21, 4, , 3
2018/5/26, 43, 14, 23, 5, , 3
2018/5/27, 43, 38, 44, 16, 1, 3
2018/5/28, 84, 22, 39, 11, , 3
2018/5/29, 48, 16, 20, 17, , 3
2018/5/30, 37, 11, 18, 30, , 3
2018/5/31, 36, 14, 24, 32, , 3
2018/6/1, 45, 23, 40, 23, , 3
2018/6/2, 60, 22, 45, 22, 1, 3
2018/6/3, 66, 18, 25, 25, 1, 3
2018/6/4, 54, 12, 22, 25, 1, 3
2018/6/5, 30, 11, 20, 28, 1, 3
2018/6/6, 30, 13, 25, 24, 1, 4
2018/6/7, 33, 14, 30, 24, 1, 4
2018/6/8, 41, 19, 29, 36, 1, 5
2018/6/9, 47, 45, 69, 43, 2, 7
2018/6/10, 97, 32, 66, 44, 2, 7
2018/6/11, 95, 20, 47, 36, 1, 4
2018/6/12, 56, 29, 29, 35, 1, 5
2018/6/13, 47, 42, 66, 36, 2, 6
2018/6/14, 96, 26, 62, 36, 1, 5
2018/6/15, 69, 27, 44, 32, 2, 3
2018/6/16, 58, 20, 39, 31, 2, 3
2018/6/17, 60, 16, 33, 34, 1, 4
2018/6/18, 56, 15, 20, 32, 1, 3
2018/6/19, 40, 18, 22, 27, 1, 3
2018/6/20, 46, 22, 19, 25, 1, 3
2018/6/21, 51, 17, 18, 29, 2, 3
2018/6/22, 39, 14, 19, 31, 1, 3
2018/6/23, 37, 11, 18, 27, 2, 3
2018/6/24, 28, 8, 19, 18, 2, 2
2018/6/25, 25, 12, 17, 20, 2, 3
2018/6/26, 32, 11, 16, 20, 2, 4
2018/6/27, 29, 21, 16, 24, 2, 3
2018/6/28, 43, 20, 20, 27, 2, 3
2018/6/29, 48, 13, 19, 26, 2, 2
2018/6/30, 44, 14, 22, 26, 2, 4
2018/1/6, 56, 11, 25, 10, 3, 5
2018/1/7, 34, 15, 11, 14, 3, 6
2018/1/8, 46, 41, 21, 16, 4, 6
2018/1/9, 112, 38, 23, 15, 6, 4
2018/1/10, 85, 37, 34, 15, 4, 3
2018/1/11, 79, 35, 31, 15, 4, 3
2018/1/12, 67, 38, 39, 18, 4, 3
2018/1/13, 83, 31, 35, 17, 4, 2
2018/1/14, 72, 36, 36, 26, 4, 3
2018/1/15, 90, 41, 34, 32, 4, 4
2018/1/16, 98, 75, 106, 41, 6, 7
2018/1/17, 153, 54, 52, 39, 4, 2
2018/1/18, 141, 37, 25, 25, 3, 2
2018/1/19, 103, 33, 43, 11, 3, 2
2018/1/20, 79, 45, 43, 12, 3, 4
2018/1/21, 115, 82, 57, 34, 5, 5
2018/1/22, 157, 50, 48, 21, 4, 2
2018/1/23, 109, 36, 40, 11, 3, 2
2018/1/24, 87, 18, 40, 10, 4, 1
2018/1/25, 70, 50, 29, 21, 6, 4
2018/1/26, 103, 23, 34, 15, 5, 1
2018/1/27, 75, 46, 11, 19, 6, 5
2018/1/28, 107, 28, 8, 12, 4, 2
2018/1/29, 65, 39, 10, 17, 4, 2
2018/1/30, 100, 21, 14, 17, 3, 3
2018/1/31, 65, 54, 24, 22, 6, 4
2018/2/1, 132, 43, 21, 18, 5, 3
2018/2/2, 118, 44, 29, 19, 6, 2
2018/2/3, 105, 54, 30, 19, 6, 1
2018/2/4, 122, 37, 27, 20, 5, 1
2018/2/5, 101, 31, 32, 23, 5, 2
2018/2/6, 97, 34, 22, 28, 5, 2
2018/2/7, 99, 27, 34, 12, 5, 1
2018/2/8, 99, 38, 28, 28, 3, 2
2018/2/9, 93, 60, 38, 17, 4, 4
2018/2/10, 136, 49, 41, 12, 5, 3
2018/2/11, 127, 33, 43, 12, 4, 3
2018/2/12, 98, 43, 45, 15, 4, 3
2018/2/13, 81, 27, 45, 14, 4, 2
2018/2/14, 78, 17, 35, 16, 3, 3
2018/2/15, 70, 35, 37, 14, 4, 5
2018/2/16, 100, 39, 34, 9, 3, 3
2018/2/17, 95, 27, 29, 11, 4, 1
2018/2/18, 82, 29, 28, 11, 4, 1
2018/2/19, 83, 21, 26, 7, 4, 3
2018/2/20, 75, 22, 31, 6, 4, 2
2018/2/21, 69, 14, 26, 9, 4, 4
2018/2/22, 49, 19, 12, 12, 5, 3
2018/2/23, 55, 31, 19, 20, 5, 3
2018/2/24, 75, 41, 19, 15, 6, 5
2018/2/25, 104, 28, 14, 12, 5, 2
2018/2/26, 62, 28, 32, 14, 1, 3
2018/2/27, 66, 35, 33, 16, 1, 2
2018/2/28, 69, 20, 34, 10, 1, 3
2018/3/1, 67, 31, 47, 12, 1, 2
2018/3/2, 83, 36, 41, 11, 1, 1
2018/3/3, 99, 25, 24, 4, 1, 1
2018/3/4, 72, 19, 17, 7, 1, 2
2018/3/5, 57, 33, 46, 4, 1, 1
2018/3/6, 67, 27, 32, 11, 2, 1
2018/3/7, 64, 20, 17, 10, 2, 2
2018/3/8, 49, 37, 58, 13, 3, 3
2018/3/9, 75, 27, 55, 11, 3, 2
2018/3/10, 70, 19, 43, 7, 3, 2
2018/3/11, 68, 23, 45, 15, 3, 2
2018/3/12, 67, 26, 46, 12, 4, 
2018/3/13, 75, 21, 30, 15, 2, 1
2018/3/14, 69, 40, 21, 21, 3, 2
2018/3/15, 88, 32, 39, 10, 3, 2
2018/3/16, 83, 38, 43, 5, 3, 1
2018/3/17, 84, 28, 40, 7, 3, 2
2018/3/18, 70, 38, 32, 8, 3, 2
2018/3/19, 81, 37, 31, 11, 3, 3
2018/3/20, 65, 43, 59, 15, 5, 2
2018/3/21, 75, 32, 43, 13, 5, 2
2018/3/22, 78, 36, 60, 13, 4, 1
2018/3/23, 72, 43, 54, 14, 3, 3
2018/3/24, 83, 37, 50, 9, 2, 3
2018/3/25, 72, 38, 43, 17, 4, 3
2018/3/26, 81, 38, 47, 19, 5, 5
2018/3/27, 98, 34, 60, 10, 4, 5
2018/3/28, 73, 25, 44, 10, 3, 4
2018/3/29, 57, 3, 32, 13, 3, 
2018/3/30, 27, 5, 23, 10, 4, 
2018/3/31, 9, , , , , 
2017/7/1, 31, 15, 15, 2, 5, 3
2017/7/2, 35, 15, 19, 1, 5, 4
2017/7/3, 41, 17, 18, 7, 6, 5
2017/7/4, 36, 14, 14, 7, 6, 4
2017/7/5, 32, 12, 16, 6, 6, 4
2017/7/6, 24, 11, 17, 3, 6, 4
2017/7/7, 25, 16, 16, 3, 6, 4
2017/7/8, 35, 16, 17, 3, 6, 4
2017/7/9, 43, 15, 16, 3, 6, 4
2017/7/10, 43, 12, 19, 3, 6, 4
2017/7/11, 31, 16, 15, 7, 8, 4
2017/7/12, 41, 17, 14, 9, 9, 4
2017/7/13, 43, 12, 16, 5, 7, 4
2017/7/14, 30, 13, 14, 6, 7, 4
2017/7/15, 29, 14, 13, 5, 7, 4
2017/7/16, 26, 11, 16, 6, 7, 4
2017/7/17, 27, 10, 13, 5, 7, 4
2017/7/18, 22, 16, 12, 7, 7, 4
2017/7/19, 29, 20, 14, 9, 9, 4
2017/7/20, 42, 22, 18, 10, 10, 4
2017/7/21, 43, 19, 16, 9, 9, 4
2017/7/22, 41, 22, 14, 11, 8, 4
2017/7/23, 51, 13, 16, 10, 8, 4
2017/7/24, 34, 13, 21, 8, 8, 4
2017/7/25, 30, 20, 17, 8, 9, 4
2017/7/26, 37, 27, 50, 13, 9, 4
2017/7/27, 43, 26, 74, 12, 8, 4
2017/7/28, 44, 39, 53, 14, 9, 6
2017/7/29, 75, 53, 74, 10, 10, 7
2017/7/30, 113, 42, 34, 7, 8, 6
2017/7/31, 84, 30, 29, 5, 8, 7
2017/8/1, 53, , , , , 
2017/4/4, 106, 53, 55, 12, 7, 4
2017/4/5, 104, 47, 39, 15, 6, 4
2017/4/6, 91, 38, 32, 13, 5, 4
2017/4/7, 90, 23, 16, 11, 5, 4
2017/4/8, 69, 17, 19, 10, 6, 3
2017/4/9, 53, 19, 21, 6, 5, 3
2017/4/10, 51, 23, 16, 3, 5, 3
2017/4/11, 60, 38, 14, 5, 4, 4
2017/4/12, 90, 48, 7, 17, 5, 7
2017/4/13, 114, 47, 8, 23, 5, 7
2017/4/14, 111, 44, 28, 21, 6, 7
2017/4/15, 101, 33, 37, 16, 5, 6
2017/4/16, 86, 21, 27, 9, 4, 5
2017/4/17, 69, 30, 25, 5, 4, 4
2017/4/18, 74, 19, 40, 8, 5, 5
2017/4/19, 59, 15, 26, 5, 3, 4
2017/4/20, 51, 20, 24, 4, 4, 3
2017/4/21, 58, 45, 24, 4, 4, 3
2017/4/22, 95, 42, 39, 15, 6, 3
2017/4/23, 99, 51, 11, 24, 6, 5
2017/4/24, 112, 39, 51, 16, 5, 5
2017/4/25, 75, 48, 42, 10, 4, 4
2017/4/26, 105, 43, 38, 11, 4, 5
2017/4/27, 91, 37, 17, 18, 5, 5
2017/4/28, 84, 40, 47, 15, 7, 5
2017/4/29, 91, 31, 96, 14, 7, 5
2017/4/30, 72, 34, 56, 10, 5, 5
2017/5/1, 70, 34, 48, 8, 5, 5
2017/5/2, 71, 23, 30, 8, 5, 4
2017/5/3, 46, 20, 18, 3, 5, 4
2017/5/4, 44, 59, 20, 12, 5, 5
2017/5/5, 128, 67, 122, 19, 7, 7
2017/5/6, 150, 36, 121, 20, 7, 7
2017/5/7, 90, 31, 45, 8, 6, 5
2017/5/8, 72, 39, 51, 6, 5, 4
2017/5/9, 100, 73, 60, 18, 6, 6
2017/5/10, 156, 42, 121, 21, 6, 7
2017/5/11, 106, 38, 45, 8, 5, 6
2017/5/12, 84, 41, 36, 11, 4, 5
2017/5/13, 89, 29, 16, 19, 4, 6
2017/5/14, 77, 15, 47, 14, 5, 5
2017/5/15, 44, 23, 16, 7, 3, 4
2017/5/16, 52, 29, 70, 11, 4, 5
2017/5/17, 71, 32, 44, 10, 5, 5
2017/5/18, 77, 42, 54, 11, 5, 4
2017/5/19, 83, 28, 44, 16, 5, 4
2017/5/20, 73, 24, 34, 16, 5, 4
2017/5/21, 57, 26, 40, 4, 4, 3
2017/5/22, 58, 25, 30, 4, 4, 3
2017/5/23, 56, 24, 27, 2, 4, 3
2017/5/24, 59, 37, 17, 10, 4, 5
2017/5/25, 80, 41, 80, 14, 6, 5
2017/5/26, 83, 37, 26, 20, 6, 6
2017/5/27, 78, 44, 70, 17, 7, 5
2017/5/28, 88, 36, 94, 15, 7, 5
2017/5/29, 66, 31, 53, 8, 5, 4
2017/5/30, 68, 19, 41, 8, 5, 4
2017/5/31, 42, 21, 28, 3, 4, 4
2017/6/1, 36, 27, 19, 2, 4, 4
2017/6/2, 40, 28, 19, 2, 4, 
2017/6/3, 53, 24, 24, 2, 4, 5
